TIMESTAMP,Ta,Td,D,stdTa,Dir,V,ustar,z/L,H,LE,rhov*Uz_Avg,rhov*Uz_Std,rhov*Uz_Var,rhov*Uz_Skew,rhov*Uz_Kurt,Records
2016-10-05 17:00:00,10.8,1.0,638.7,0.399,341.3,2.6,0.34,0.015,-15.7,64.2,2.434e-05,0.000124,1.5369999999999998e-08,1.337,7.512,71840
2016-10-05 18:00:00,10.4,1.0,603.7,0.429,345.1,1.5,0.28,-0.031,18.5,-30.4,-1.048e-05,0.0001019,1.037e-08,-0.134,6.295,72000
2016-10-05 19:00:00,8.6,2.5,386.0,0.623,114.2,0.6,0.09,-0.322,7.2,-2.2,-8.078e-07,9.652e-06,9.315e-11,1.403,11.386,72000
2016-10-05 20:00:00,7.5,2.9,288.1,0.407,139.2,0.8,0.08,1.165,-14.5,8.5,2.778e-06,2.098e-05,4.4000000000000003e-10,0.82,7.746,72000
2016-10-05 21:00:00,7.0,2.5,269.6,0.289,81.8,0.9,0.09,-0.1,2.0,-1.5,-1.657e-07,6.668e-06,4.446e-11,-0.84,17.038,72000
2016-10-05 22:00:00,6.7,2.0,273.6,0.297,88.9,1.0,0.05,4.099,-10.5,4.4,1.139e-06,2.358e-05,5.562e-10,0.944,8.094,72000
2016-10-06 02:00:00,5.1,0.5,242.9,0.308,97.7,1.1,0.07,2.306,-18.9,0.9,3.782e-07,6.306e-06,3.976e-11,1.036,13.883,72000
2016-10-06 03:00:00,4.8,0.4,233.2,0.255,93.8,1.4,0.03,19.861,-13.2,4.1,1.064e-06,5.854e-06,3.426e-11,2.064,15.861,72000
2016-10-06 04:00:00,4.8,0.2,239.1,0.272,111.6,1.5,0.15,0.18600000000000005,-18.3,5.1,1.995e-06,1.313e-05,1.7250000000000002e-10,1.032,11.282,72000
2016-10-06 05:00:00,5.0,-0.2,266.6,0.3,113.0,1.8,0.18,0.131,-19.2,5.7,2.07e-06,1.089e-05,1.187e-10,1.856,11.261,72000
2016-10-06 06:00:00,4.6,-0.4,254.2,0.34600000000000003,119.6,1.8,0.14,0.165,-12.6,6.0,2.167e-06,8.908e-06,7.934999999999999e-11,2.0380000000000003,12.202,72000
2016-10-06 07:00:00,4.6,-0.5,261.6,0.247,113.9,1.9,0.17,0.14400000000000002,-20.3,8.3,2.922e-06,1.403e-05,1.969e-10,1.396,8.376,72000
2016-10-06 08:00:00,5.7,-0.5,327.6,0.624,108.8,1.9,0.22,0.025,-7.0,21.6,7.38e-06,2.759e-05,7.612000000000001e-10,1.722,12.643,72000
2016-10-06 09:00:00,7.4,0.0,417.9,0.479,115.7,2.2,0.19,-0.047,9.2,55.7,1.981e-05,5.606e-05,3.1430000000000004e-09,2.677,19.585,72000
2016-10-06 10:00:00,8.9,0.5,506.6,0.627,100.1,1.2,0.15,-0.5539999999999999,48.9,99.2,3.655e-05,9.966e-05,9.932e-09,2.1590000000000003,20.511,72000
2016-10-06 12:00:00,10.0,1.8,530.8,0.442,247.3,1.4,0.2,-0.168,39.7,110.7,3.982e-05,0.00013240000000000002,1.7519999999999997e-08,2.6710000000000003,24.018,72000
2016-10-06 13:00:00,10.1,2.6,495.7,0.547,113.7,1.5,0.15,-0.722,66.4,156.8,5.587e-05,0.000156,2.4330000000000003e-08,3.312,24.872,55200
2016-10-06 14:00:00,11.1,1.5,636.1,0.616,225.9,0.5,0.27,-0.13699999999999998,72.7,171.5,6.383e-05,0.0001669,2.785e-08,3.867,30.579,72000
2016-10-06 15:00:00,11.8,0.7,736.2,0.458,219.9,1.1,0.22,-0.139,42.1,152.6,5.533e-05,0.0001416,2.004e-08,2.292,19.475,72000
2016-10-06 16:00:00,12.1,-0.3,811.9,0.349,224.7,1.0,0.2,-0.213,47.5,142.5,5.192e-05,0.0001455,2.117e-08,4.073,36.13800000000001,72000
2016-10-06 17:00:00,12.1,-1.1,846.9,0.174,267.4,1.2,0.13,-0.146,8.7,71.1,2.615e-05,7.951e-05,6.321e-09,3.13,31.201,72000
2016-10-06 18:00:00,11.8,-1.3,825.1,0.43,279.5,0.4,0.15,0.084,-7.2,10.9,2.085e-06,3.063e-05,9.383e-10,1.454,16.764,72000
2016-10-06 19:00:00,9.4,0.9,532.5,0.648,72.4,0.6,0.12,0.29600000000000004,-14.7,-6.5,-1.924e-06,1.076e-05,1.159e-10,-0.92,4.212,72000
2016-10-06 20:00:00,8.2,1.0,429.2,0.604,86.8,0.9,0.04,7.307,-9.4,7.4,1.5509999999999996e-06,2.559e-05,6.55e-10,2.0380000000000003,27.199,72000
2016-10-06 21:00:00,8.1,-0.2,476.4,0.395,85.5,1.2,0.05,5.93,-15.9,5.6,1.253e-06,2.242e-05,5.024e-10,1.617,16.085,72000
2016-10-06 22:00:00,7.7,-0.9,481.4,0.334,97.9,1.7,0.16,0.221,-25.6,17.9,5.857000000000002e-06,2.898e-05,8.398e-10,1.685,10.058,72000
2016-10-07 03:00:00,5.6,-3.8,451.7,0.65,85.6,0.8,0.16,-0.127,15.7,-2.0,2.911e-07,1.726e-05,2.9810000000000004e-10,-0.064,10.468,72000
2016-10-07 04:00:00,5.5,-3.0,411.4,0.57,84.0,0.9,0.17,-0.233,29.5,-18.8,-3.068e-06,3.375e-05,1.139e-09,0.112,8.852,72000
2016-10-07 05:00:00,5.0,-2.5,363.0,0.311,74.5,0.7,0.06,1.768,-10.8,3.3,1.098e-06,6.658e-06,4.433e-11,1.483,13.857,72000
2016-10-07 06:00:00,5.5,-2.2,383.7,0.513,97.2,1.2,0.12,0.59,-23.8,8.7,2.822e-06,1.574e-05,2.478e-10,2.035,25.736,72000
2016-10-07 07:00:00,4.5,-2.4,330.3,0.8190000000000001,29.4,0.3,0.14,0.343,-24.0,17.4,6.829e-06,2.904e-05,8.430999999999998e-10,1.406,8.783,72000
2016-10-07 08:00:00,5.4,-2.8,402.8,0.8190000000000001,230.9,0.2,0.02,-4.791,1.0,14.3,5.337000000000002e-06,2.648e-05,7.014e-10,1.138,11.1,72000
2016-10-07 09:00:00,8.7,-2.9,629.3,0.5760000000000001,129.4,1.7,0.17,-0.103,15.3,49.1,1.744e-05,6.092e-05,3.712e-09,2.509,23.654,72000
2016-10-07 10:00:00,10.8,-2.9,805.9,0.6559999999999999,111.4,1.9,0.22,-0.104,29.0,88.6,3.161e-05,9.299e-05,8.647e-09,2.446,17.641,72000
2016-10-07 11:00:00,12.6,-2.4,943.9,0.625,124.7,0.9,0.09,-3.248,61.9,141.3,5.281e-05,0.0001273,1.621e-08,3.475,24.261,72000
2016-10-07 12:00:00,14.1,-2.5,1096.8,0.501,229.2,0.9,0.25,-0.125,56.8,157.6,5.802e-05,0.0001516,2.297e-08,2.52,14.768,72000
2016-10-07 13:00:00,15.1,-3.1,1233.1,0.499,300.2,0.6,0.25,-0.096,39.9,216.7,8.281e-05,0.0001947,3.79e-08,3.345,28.921,72000
2016-10-07 14:00:00,15.8,-3.9,1339.4,0.345,266.9,0.8,0.09,-1.6369999999999998,34.2,171.1,6.434e-05,0.0001818,3.304e-08,6.319,107.326,72000
2016-10-07 15:00:00,16.1,-4.2,1385.1,0.33,283.2,0.9,0.15,-0.336,33.6,185.0,6.978e-05,0.00017769999999999998,3.158e-08,3.445,42.459,72000
2016-10-07 16:00:00,16.3,-2.8,1356.6,0.236,288.9,0.8,0.29,-0.02,13.3,117.5,4.447e-05,0.0001319,1.74e-08,2.694,19.968,72000
2016-10-07 17:00:00,16.4,-2.8,1364.6,0.21600000000000005,328.2,0.9,0.27,0.001,-0.7,60.6,2.322e-05,7.318e-05,5.355e-09,3.236,30.547,72000
2016-10-07 18:00:00,15.6,-1.4,1225.3,0.495,355.6,1.0,0.2,-0.047,10.9,22.2,8.191e-06,4.084e-05,1.668e-09,3.523,29.402,72000
2016-10-07 19:00:00,13.5,-2.0,1020.9,0.565,37.8,0.8,0.13,-0.118,6.8,14.5,5.601e-06,3.204e-05,1.026e-09,1.617,13.021,72000
2016-10-07 20:00:00,11.5,-2.5,844.3,0.917,71.3,1.1,0.13,1.015,-63.3,36.7,1.292e-05,4.319e-05,1.865e-09,1.609,7.728,72000
2016-10-07 21:00:00,10.1,-2.0,713.3,0.369,78.9,1.0,0.08,-0.251,3.4,-2.5,-5.145e-07,1.632e-05,2.664e-10,0.71,11.645,72000
2016-10-07 22:00:00,9.8,-1.7,672.0,0.414,87.7,1.1,0.16,-0.104,10.7,-9.4,-2.82e-06,2.408e-05,5.797000000000001e-10,0.204,7.822,72000
2016-10-08 01:00:00,10.2,-4.2,797.4,0.498,96.6,1.8,0.22,0.18600000000000005,-50.5,27.0,9.331e-06,3.837e-05,1.472e-09,2.574,20.961,67200
2016-10-08 02:00:00,8.9,-3.6,669.9,1.026,97.6,1.2,0.18,0.154,-23.7,11.9,4.559e-06,3.307e-05,1.094e-09,1.17,20.096,72000
2016-10-08 03:00:00,8.4,-3.7,640.6,0.394,105.1,1.9,0.17,0.224,-31.4,17.5,5.681e-06,2.386e-05,5.695e-10,1.862,10.669,72000
2016-10-08 04:00:00,7.8,-3.5,588.1,1.098,102.4,1.0,0.16,0.125,-14.1,8.8,2.229e-06,3.578e-05,1.28e-09,1.349,7.242000000000001,72000
2016-10-08 05:00:00,6.0,-2.6,429.7,0.471,64.5,0.7,0.09,-0.254,4.3,2.2,7.853e-07,1.654e-05,2.734e-10,0.928,11.544,72000
2016-10-08 06:00:00,6.6,-3.1,488.3,0.778,94.4,1.1,0.1,0.485,-12.5,7.2,2.37e-06,4.915e-05,2.416e-09,2.565,40.992,72000
2016-10-08 07:00:00,8.2,-3.8,624.8,0.403,122.4,1.9,0.18,0.187,-27.7,14.5,5.114e-06,2.306e-05,5.317e-10,1.533,11.858,72000
2016-10-08 08:00:00,8.7,-3.9,667.4,0.442,102.5,1.7,0.18,0.209,-32.2,26.2,9.283e-06,3.986e-05,1.588e-09,1.4380000000000002,9.781,72000
2016-10-08 09:00:00,10.7,-2.6,779.0,0.569,356.2,0.1,0.13,-0.262,15.8,54.0,2.052e-05,5.455e-05,2.975e-09,2.447,12.938,72000
2016-10-08 10:00:00,12.2,-2.4,911.5,0.602,99.9,1.5,0.11,-0.8909999999999999,31.8,107.4,3.928e-05,0.0001163,1.3519999999999996e-08,2.895,21.401,72000
2016-10-08 11:00:00,14.2,-1.9,1092.0,0.585,85.6,1.1,0.11,-0.8420000000000001,29.7,120.5,4.5e-05,0.00016759999999999998,2.8080000000000007e-08,1.686,26.392,72000
2016-10-08 12:00:00,14.9,1.1,1039.3,0.495,24.3,0.9,0.33,-0.077,76.2,245.3,9.511e-05,0.0002041,4.164e-08,2.604,12.575,72000
2016-10-08 13:00:00,16.2,1.2,1172.3,0.5489999999999999,288.7,0.9,0.09,-2.221,48.7,204.0,7.728e-05,0.000172,2.957e-08,3.799,25.378,72000
2016-10-08 14:00:00,17.4,1.6,1301.1,0.4270000000000001,347.9,0.4,0.2,-0.15,32.1,167.3,6.42e-05,0.0002029,4.118e-08,2.529,58.705,71999
2016-10-08 15:00:00,17.8,1.1,1379.4,0.318,289.8,1.1,0.15,-0.261,22.5,166.6,6.283e-05,0.00016130000000000002,2.6010000000000003e-08,4.165,38.869,72000
2016-10-08 16:00:00,18.4,1.0,1469.5,0.275,343.8,1.3,0.22,-0.025,7.5,111.2,4.267e-05,0.0001195,1.428e-08,2.585,13.119000000000002,72000
2016-10-08 17:00:00,18.3,0.2,1483.3,0.29100000000000004,355.9,1.2,0.27,0.031,-16.5,71.0,2.855e-05,8.28e-05,6.856e-09,2.914,16.015,72000
2016-10-08 18:00:00,17.0,1.2,1275.6,0.623,346.8,1.1,0.17,-0.084,11.3,11.9,2.553e-06,4.13e-05,1.706e-09,0.7879999999999999,9.881,72000
2016-10-08 19:00:00,13.5,2.4,819.9,1.014,77.5,0.8,0.06,2.085,-11.8,-3.4,-8.608e-07,1.241e-05,1.541e-10,-0.264,6.0,72000
2016-10-08 20:00:00,11.5,1.7,667.7,0.5579999999999999,91.6,1.1,0.08,0.276,-3.8,7.0,2.4280000000000003e-06,2.004e-05,4.014e-10,1.4780000000000002,19.775,72000
2016-10-08 21:00:00,10.6,1.8,580.7,0.594,86.6,0.6,0.09,0.388,-7.2,7.9,2.951e-06,1.547e-05,2.392e-10,3.261,28.696,72000
2016-10-08 22:00:00,11.6,0.9,715.0,0.603,90.5,1.2,0.04,5.205,-10.5,9.3,2.035e-06,3.644e-05,1.328e-09,0.825,7.002000000000002,72000
2016-10-09 01:00:00,11.5,-0.2,750.6,0.375,111.7,1.7,0.14,0.32299999999999995,-26.0,18.4,5.624e-06,3.078e-05,9.473e-10,2.215,19.672,56400
2016-10-09 02:00:00,11.5,-0.3,759.6,0.534,109.6,1.6,0.23,0.105,-34.5,15.8,5.067e-06,3.483e-05,1.213e-09,1.036,6.6,72000
2016-10-09 03:00:00,9.3,0.5,537.5,0.8009999999999999,91.4,0.6,0.14,-0.173,14.1,-7.0,-1.121e-06,3.13e-05,9.796e-10,1.019,31.722,72000
2016-10-09 04:00:00,10.8,-0.9,721.1,0.451,102.5,2.1,0.2,0.182,-40.6,22.6,7.737e-06,2.983e-05,8.896e-10,2.111,16.176,72000
2016-10-09 05:00:00,11.0,-0.8,736.2,0.408,104.8,1.8,0.16,0.35,-34.9,16.7,5.5710000000000005e-06,2.535e-05,6.427000000000001e-10,1.706,12.37,72000
2016-10-09 06:00:00,10.2,-0.6,661.3,0.6970000000000001,99.2,1.4,0.13,0.469,-28.8,16.3,5.61e-06,3.192e-05,1.019e-09,1.581,12.277,72000
2016-10-09 07:00:00,9.7,-0.7,621.6,0.382,94.9,2.2,0.22,0.153,-45.1,22.9,8.004e-06,2.656e-05,7.056e-10,1.6969999999999998,10.129,72000
2016-10-09 08:00:00,11.2,-0.4,732.6,0.821,108.9,2.0,0.21,0.145,-35.9,28.2,9.691e-06,3.797e-05,1.441e-09,1.6740000000000002,12.055,72000
2016-10-09 09:00:00,13.1,0.2,889.5,0.44,116.4,1.9,0.22,-0.001,0.4,67.5,2.439e-05,7.156e-05,5.121e-09,2.494,16.999000000000002,72000
2016-10-09 10:00:00,15.2,1.6,1037.3,0.622,118.4,0.8,0.21,-0.046,11.8,84.0,3.09e-05,0.0001465,2.145e-08,1.661,8.697000000000001,72000
2016-10-09 11:00:00,16.8,3.6,1120.3,0.55,219.1,1.0,0.13,-0.43,23.8,135.5,5.08e-05,0.0001315,1.7280000000000003e-08,3.4530000000000003,29.483,72000
2016-10-09 12:00:00,18.2,2.8,1339.8,0.442,229.2,1.4,0.15,-0.363,32.0,195.1,7.094e-05,0.00016680000000000002,2.781e-08,2.555,17.453,72000
2016-10-09 13:00:00,19.2,2.4,1496.0,0.473,275.8,0.6,0.13,-0.604,37.1,175.6,6.649e-05,0.0001688,2.8480000000000008e-08,2.074,39.433,72000
2016-10-09 14:00:00,20.1,2.5,1625.4,0.391,248.2,0.5,0.23,-0.112,39.1,238.0,8.883e-05,0.0001924,3.701e-08,3.157,20.282,72000
2016-10-09 15:00:00,20.9,0.5,1842.4,0.282,179.5,0.3,0.16,-0.118,13.2,195.5,7.622e-05,0.0001761,3.102e-08,2.345,10.303,72000
2016-10-09 16:00:00,21.5,-0.3,1964.7,0.226,313.2,0.6,0.11,-0.249,8.4,146.9,5.734e-05,0.00014140000000000002,2e-08,5.4910000000000005,56.247,72000
2016-10-09 17:00:00,21.4,0.5,1911.8,0.343,325.2,1.3,0.15,0.157,-15.1,68.1,2.639e-05,8.389e-05,7.038e-09,2.264,12.67,72000
2016-10-09 18:00:00,19.9,2.1,1610.5,0.722,339.4,1.2,0.15,-0.247,24.5,-6.9,-1.321e-06,4.648e-05,2.161e-09,2.228,18.801,72000
2016-10-09 19:00:00,16.7,3.5,1114.7,0.778,86.5,1.0,0.13,0.502,-31.6,9.1,3.633e-06,2.015e-05,4.061e-10,1.221,23.578000000000007,72000
2016-10-09 20:00:00,16.4,3.9,1065.9,0.7240000000000001,85.3,1.4,0.05,6.057,-17.2,-9.8,3.2310000000000003e-07,5.417e-05,2.934e-09,0.836,15.335,72000
2016-10-09 21:00:00,16.2,1.8,1151.3,0.515,103.3,1.5,0.09,1.147,-18.9,12.6,3.408e-06,2.753e-05,7.581e-10,1.6669999999999998,16.13,72000
2016-10-09 22:00:00,15.2,2.6,993.3,0.45,103.7,1.2,0.08,1.047,-14.8,4.5,8.147e-07,6.209e-05,3.855e-09,-0.512,18.53,72000
2016-10-10 02:00:00,14.0,3.5,816.7,0.462,101.3,1.3,0.11,0.922,-31.7,18.8,6.0470000000000016e-06,2.401e-05,5.766000000000001e-10,2.88,21.563,72000
2016-10-10 03:00:00,13.5,4.2,724.4,1.118,129.8,0.4,0.1,0.667,-18.9,11.3,3.982e-06,3.763e-05,1.416e-09,1.578,16.116,72000
2016-10-10 04:00:00,13.0,4.5,659.9,0.7020000000000001,111.9,1.2,0.07,2.287,-17.4,11.0,3.227e-06,3.185e-05,1.014e-09,3.821,41.448,72000
2016-10-10 05:00:00,14.8,4.2,859.7,0.494,138.2,1.7,0.21,0.223,-59.2,31.4,1.162e-05,4.424e-05,1.957e-09,2.628,16.471,72000
2016-10-10 06:00:00,13.4,4.9,675.8,1.3259999999999998,104.5,0.9,0.24,-0.22,82.2,-11.8,-1.484e-06,3.974e-05,1.579e-09,2.537,26.841,72000
2016-10-10 07:00:00,11.0,5.6,404.3,0.7609999999999999,84.6,1.1,0.07,-0.364,3.9,7.6,2.358e-06,2.185e-05,4.773e-10,2.627,22.404,72000
2016-10-10 08:00:00,14.7,6.2,726.1,1.56,137.4,1.5,0.16,0.358,-40.4,41.1,1.443e-05,6.162e-05,3.797e-09,2.048,13.026,72000
2016-10-10 09:00:00,17.3,7.1,968.9,0.5479999999999999,163.3,1.6,0.21,0.129,-34.4,98.9,3.52e-05,0.0001379,1.901e-08,2.097,17.791,72000
2016-10-10 10:00:00,18.8,7.6,1133.0,0.435,176.6,2.2,0.29,0.049,-33.6,159.8,5.821e-05,0.00020540000000000006,4.22e-08,1.87,12.189,72000
2016-10-10 11:00:00,20.5,7.6,1374.6,0.504,178.6,2.5,0.33,0.012,-12.5,218.1,7.787e-05,0.00026660000000000003,7.107e-08,1.747,9.845,72000
2016-10-10 12:00:00,21.6,6.4,1627.3,0.198,203.4,2.6,0.24,0.027000000000000003,-10.3,238.4,8.472e-05,0.0002613,6.829e-08,1.626,9.557,72000
2016-10-10 13:00:00,22.0,7.5,1619.6,0.229,230.2,1.9,0.27,-0.027000000000000003,15.0,291.0,0.0001052,0.00028050000000000004,7.868e-08,1.851,11.409,72000
2016-10-10 14:00:00,22.2,6.9,1677.4,0.225,254.9,2.6,0.28,-0.006999999999999999,4.2,293.0,0.00010170000000000002,0.0002797,7.822e-08,1.887,10.945,72000
2016-10-10 15:00:00,21.5,6.5,1602.3,0.405,271.1,2.3,0.25,0.058,-24.8,168.3,5.778e-05,0.000213,4.538e-08,3.005,26.38,72000
2016-10-10 16:00:00,21.3,5.4,1640.2,0.318,276.6,2.6,0.24,0.087,-33.1,163.2,5.276e-05,0.0002128,4.526e-08,3.165,25.554,72000
2016-10-10 17:00:00,20.4,5.5,1498.1,0.515,275.3,0.7,0.11,0.306,-10.8,35.9,5.444e-06,6.701e-05,4.49e-09,2.969,27.295,72000
2016-10-10 18:00:00,19.0,6.7,1220.7,0.5529999999999999,76.7,0.7,0.13,0.067,-4.3,-9.5,-3.297e-06,2.794e-05,7.806000000000001e-10,-0.248,8.929,72000
2016-10-10 19:00:00,17.5,6.4,1036.7,0.629,81.4,1.0,0.12,0.257,-12.3,19.9,6.682000000000001e-06,3.887e-05,1.511e-09,1.334,13.965,72000
2016-10-10 20:00:00,17.5,5.0,1125.0,1.149,105.0,1.4,0.16,0.409,-41.3,48.2,1.29e-05,0.0001746,3.0499999999999995e-08,1.775,24.333,72000
2016-10-10 21:00:00,18.1,4.0,1262.9,0.8809999999999999,103.9,0.7,0.2,0.21,-44.0,66.9,2.523e-05,0.0001198,1.436e-08,1.287,12.594,72000
2016-10-10 22:00:00,17.9,4.0,1239.0,0.563,85.1,0.9,0.13,0.317,-19.0,28.4,9.173e-06,4.94e-05,2.44e-09,1.7519999999999998,13.289,72000
2016-10-11 01:00:00,18.4,5.8,1187.4,0.508,142.5,2.7,0.3,0.129,-90.7,100.4,3.553e-05,0.0001744,3.043e-08,1.165,6.415,72000
2016-10-11 02:00:00,16.7,7.8,846.0,0.583,160.2,1.4,0.15,0.439,-41.2,42.0,1.575e-05,8.048e-05,6.478e-09,2.316,22.886,72000
2016-10-11 03:00:00,16.6,7.9,818.6,0.957,147.1,0.2,0.35,0.04,-44.6,38.9,1.522e-05,0.00012,1.4409999999999996e-08,3.471,47.988,72000
2016-10-11 04:00:00,15.3,8.6,618.9,0.57,95.6,0.7,0.03,29.105,-18.2,28.0,7.944e-06,2.961e-05,8.766000000000002e-10,2.734,25.45,72000
2016-10-11 05:00:00,14.6,9.2,494.6,0.8490000000000001,67.3,0.4,0.14,0.077,-5.7,10.5,3.799e-06,5.920000000000001e-05,3.505e-09,0.614,11.864,72000
2016-10-11 06:00:00,14.8,9.2,514.0,0.596,122.8,0.6,0.09,0.8390000000000001,-14.1,8.8,2.226e-06,4.404e-05,1.939e-09,5.063,84.738,72000
2016-10-11 07:00:00,14.8,9.6,489.4,0.47,132.1,0.7,0.1,0.4320000000000001,-13.2,12.7,4.132e-06,3.095e-05,9.58e-10,1.56,16.066,72000
2016-10-11 08:00:00,14.6,9.3,494.7,0.412,143.6,0.9,0.07,2.202,-19.8,28.3,9.525e-06,5.944e-05,3.533e-09,4.102,72.202,72000
2016-10-11 09:00:00,14.6,9.2,493.1,0.426,210.6,0.9,0.07,1.5759999999999998,-13.6,39.9,1.374e-05,6.037e-05,3.645e-09,1.339,10.362,72000
2016-10-11 10:00:00,14.8,10.4,421.0,0.17,205.6,0.6,0.09,-0.008,0.1,55.4,2.108e-05,6.651e-05,4.424e-09,1.491,6.384,72000
2016-10-11 11:00:00,15.0,10.3,455.1,0.123,290.3,1.0,0.1,-0.129,3.8,66.0,2.111e-05,7.235e-05,5.234999999999999e-09,3.133,20.583,72000
2016-10-11 12:00:00,15.2,10.5,458.4,0.236,290.4,1.8,0.16,-0.103,11.3,121.0,4.411e-05,0.0001157,1.338e-08,2.84,18.018,72000
2016-10-11 13:00:00,16.6,8.7,766.3,0.503,308.2,1.5,0.13,-0.188,10.7,183.2,6.868e-05,0.0002146,4.607e-08,1.909,11.962,72000
2016-10-11 14:00:00,17.7,7.1,1017.6,0.358,299.7,2.0,0.09,-2.3080000000000003,40.7,246.0,8.507e-05,0.0002374,5.634e-08,4.021,34.743,72000
2016-10-11 15:00:00,18.0,5.9,1141.3,0.301,310.3,2.3,0.15,-0.246,21.2,206.8,6.871e-05,0.0002315,5.358e-08,3.405,28.914,72000
2016-10-11 16:00:00,18.1,4.9,1214.1,0.239,283.5,2.6,0.21,-0.038,10.2,205.0,6.933e-05,0.000209,4.367e-08,2.0780000000000003,15.115,72000
2016-10-11 17:00:00,18.0,4.6,1209.8,0.163,296.4,1.1,0.11,0.106,-3.7,77.5,2.781e-05,8.701e-05,7.571e-09,2.94,23.087,72000
2016-10-11 18:00:00,17.1,6.1,1013.1,0.607,5.7,0.4,0.12,-0.068,3.3,-1.4,2.224e-07,3.796e-05,1.441e-09,0.7120000000000001,9.612,72000
2016-10-11 19:00:00,13.9,7.7,534.6,0.973,90.3,0.6,0.06,2.008,-12.4,6.2,2.227e-06,1.323e-05,1.7509999999999997e-10,0.912,3.663,72000
2016-10-11 20:00:00,12.4,8.1,358.8,0.659,67.6,0.5,0.13,-0.154,9.1,3.2,1e-06,3.407e-05,1.161e-09,-0.738,51.469,72000
2016-10-11 21:00:00,12.4,9.2,273.9,0.363,3.0,0.6,0.12,0.044,-1.9,15.2,6.087e-06,5.291e-05,2.799e-09,0.5920000000000001,3.487,72000
2016-10-11 22:00:00,11.4,9.7,139.5,0.18600000000000005,351.7,1.0,0.19,0.016,-2.8,6.3,2.395e-06,2.332e-05,5.438e-10,0.406,8.427999999999999,72000
2016-10-11 23:00:00,11.0,9.4,130.2,0.307,349.9,0.7,0.13,0.075,-4.4,8.0,3.314e-06,1.248e-05,1.5590000000000003e-10,1.288,9.112,72000
2016-10-12 00:00:00,11.0,9.0,161.6,0.384,351.9,0.9,0.19,-0.015,2.7,4.0,1.155e-06,2.139e-05,4.576e-10,0.816,12.783,72000
2016-10-12 01:00:00,10.1,8.9,96.0,0.429,329.3,2.4,0.12,0.467,-22.2,11.7,1.808e-06,3.472e-05,1.206e-09,1.046,14.626,72000
2016-10-12 02:00:00,8.6,8.8,-15.8,0.444,343.9,1.2,0.16,-0.099,10.6,12.8,4.667e-06,2.732e-05,7.464e-10,0.7979999999999999,5.407,72000
2016-10-12 03:00:00,7.5,7.9,-30.4,0.383,350.0,0.4,0.17,0.036000000000000004,-5.3,12.3,-1.498e-06,3.368e-05,1.135e-09,-0.244,10.970999999999998,72000
2016-10-12 04:00:00,6.7,6.5,13.1,0.318,11.5,0.7,0.21,-0.027000000000000003,6.4,37.6,1.463e-05,4.893e-05,2.394e-09,2.303,18.314,72000
2016-10-12 05:00:00,6.2,5.2,66.9,0.489,35.6,0.6,0.15,0.063,-5.9,5.7,2.327e-06,1.376e-05,1.895e-10,2.861,36.944,72000
2016-10-12 06:00:00,5.2,5.3,-2.9,0.349,59.2,0.7,0.08,0.434,-6.0,4.5,1.55e-06,1.009e-05,1.018e-10,0.08900000000000001,8.693999999999999,72000
2016-10-12 07:00:00,5.4,5.9,-33.4,1.041,98.0,0.6,0.17,-0.149,19.8,37.2,8.759e-06,5.802e-05,3.367e-09,0.001,13.124,72000
2016-10-12 08:00:00,6.6,7.0,-24.7,0.935,105.8,0.5,0.12,0.466,-22.7,2.5,5.973e-07,2.281e-05,5.203e-10,3.832,40.194,72000
2016-10-12 09:00:00,9.3,7.6,123.7,0.518,120.2,1.8,0.19,-0.004,0.7,45.3,1.612e-05,8.431e-05,7.108e-09,1.561,9.621,72000
2016-10-12 10:00:00,10.6,8.7,149.6,0.284,192.3,1.1,0.14,-0.238,19.7,76.7,2.805e-05,8.274e-05,6.846e-09,2.573,21.6,72000
2016-10-12 11:00:00,11.8,8.8,257.9,0.599,259.4,0.8,0.07,-5.093,53.5,141.2,5.142e-05,0.000125,1.561e-08,3.393,25.809,72000
2016-10-12 12:00:00,13.3,8.8,395.1,0.54,256.7,0.7,0.13,-1.16,66.8,228.0,8.512e-05,0.0001699,2.888e-08,4.144,42.185,72000
2016-10-12 13:00:00,14.3,8.6,513.1,0.569,252.1,0.6,0.07,-3.362,37.5,185.0,6.867e-05,0.0001843,3.397e-08,5.146,53.014,72000
2016-10-12 14:00:00,15.8,7.0,793.8,0.53,327.6,1.3,0.16,-0.308,32.3,203.6,7.336e-05,0.0002212,4.895e-08,2.86,19.511,72000
2016-10-12 15:00:00,16.5,5.7,963.3,0.37,328.5,1.3,0.24,-0.098,37.5,165.7,5.885e-05,0.0002046,4.185e-08,3.105,20.558000000000003,72000
2016-10-12 16:00:00,16.7,5.6,996.0,0.289,333.4,1.3,0.25,-0.039,16.1,157.9,5.847e-05,0.0001588,2.521e-08,3.513,21.786,72000
2016-10-12 17:00:00,16.7,5.0,1025.9,0.244,347.1,1.4,0.21,0.048,-12.3,66.5,2.608e-05,9.882e-05,9.765e-09,3.602,33.257,72000
2016-10-12 18:00:00,15.0,6.2,755.1,0.659,358.3,0.9,0.21,-0.076,19.5,10.2,3.125e-06,3.241e-05,1.051e-09,1.863,26.637,72000
2016-10-12 19:00:00,12.9,6.6,507.8,0.73,57.9,0.8,0.1,1.374,-36.9,30.9,1.13e-05,3.86e-05,1.49e-09,2.6630000000000003,24.057,72000
